INN,52_1,26_1,10_1,205_1,186_1,18_1,48_1,60_1,198_1,233_1,160_1,142_1,227_1,114_1,22_1,50_1,133_1,24_1,52_2,26_2,10_2,205_2,186_2,18_2,48_2,60_2,198_2,233_2,160_2,142_2,227_2,114_2,22_2,50_2,133_2,24_2,52_3,26_3,10_3,205_3,186_3,18_3,48_3,60_3,198_3,233_3,160_3,142_3,227_3,114_3,22_3,50_3,133_3,24_3,curr_year,is_closed
5905276780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5903060176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6167073310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26525000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6165162290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6168033092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6168032878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6125029006,0,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6155059199,0,405000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6144013690,0,0,0,0,0,0,0,0,0,0,0,0,0,-19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6165163417,0,0,0,0,0,0,0,0,0,0,0,0,24240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34934000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14509000,0,0,0,0,0,2018,0
5837043665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5902175858,0,203000,0,0,0,0,0,0,0,0,0,0,0,-2000,0,0,0,0,0,234000,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,264000,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,2018,0
5835088050,0,4000,0,0,0,0,0,0,0,0,0,0,0,-2000,0,0,0,0,0,64000,0,0,0,0,0,0,0,0,0,0,0,-6000,0,0,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6143075213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6167084866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6163105307,0,79603000,0,0,0,0,0,91000,0,0,0,0,-17856000,-3500000,0,0,0,0,0,54443000,0,0,0,0,0,65000,0,0,0,0,-24521000,0,157000,0,0,0,0,4304000,0,0,0,0,0,36000,0,0,0,0,6452000,0,8000,0,0,85000,2018,0
6118906175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6155060860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6161060957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6025037099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5902870795,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0,2018,0
5902871291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5906106132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5906106125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6164212936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6164214482,0,402335000,0,0,0,0,184874000,9000,0,2794000,0,0,238837000,-1568000,198000,0,0,0,0,396897000,0,0,0,0,184548000,0,0,810024000,0,0,222176000,-80000,0,0,0,0,0,397617000,0,0,0,0,183850000,0,0,22384000,0,0,226216000,0,0,0,0,0,2018,0
6153022066,0,332301000,0,0,0,0,0,22000,0,0,0,0,-70324000,-2000,900000,0,0,301000,0,285829000,0,0,0,0,0,0,0,0,0,0,-100860000,-79000,227000,0,0,1015000,0,242219000,0,0,0,0,0,0,0,0,0,0,0,305000,16000,0,0,137000,2018,0
6165114018,0,26370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3381000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5751027870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-247000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5905228378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5903045918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5905228441,0,3944000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5873000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7449000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6167070408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6161041440,0,52000,0,0,0,0,0,0,0,0,0,0,14270000,0,0,0,0,0,0,74000,0,0,0,0,0,0,0,0,0,0,105307000,0,0,0,0,0,0,162000,0,0,0,0,0,0,0,0,0,0,65154000,0,0,0,0,0,2018,0
6162042492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6168003852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5834029207,0,1778000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811000,0,0,0,0,0,0,0,0,0,0,0,-21000,0,0,0,0,0,4187000,0,0,0,0,0,0,0,0,0,0,0,1111000,0,0,0,0,2018,0
5904117788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6027087190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6164229721,0,18349000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8648000,0,17302000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8639000,0,18339000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8639000,2018,0
6155041586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6168005803,0,836000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6167082516,0,17322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6167082097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5920022685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5905235400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6122008488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6155925169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6168008096,0,0,0,0,0,0,0,0,0,0,0,0,-827000,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,-11023000,0,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,21067000,0,0,0,0,0,2018,0
6144011131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5916019584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6167092987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5906077731,0,6383000,0,0,0,0,0,0,0,0,0,0,0,0,2146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6168016837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6165145560,0,143000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6165146531,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5902163443,0,14537000,0,0,0,0,0,445000,0,0,0,0,-1700000,337000,537000,0,0,102000,0,4303000,0,0,0,0,0,262000,0,0,0,0,271000,0,18000,0,0,193000,0,5606000,0,0,0,0,0,471000,0,0,0,0,-189000,163000,0,0,0,6000,2018,0
6147027740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6125027224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6125027489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6144012791,0,3016000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3868000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4761000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6162055131,0,20250000,0,0,0,0,0,1495000,0,0,0,0,0,-1000,994000,0,0,0,0,8192000,0,0,0,0,0,339000,0,0,0,0,0,-1000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5919009190,0,34000,0,0,0,0,0,0,0,0,0,0,0,-1000,0,0,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,212000,-86000,0,0,0,0,0,353000,0,0,0,0,0,0,0,0,0,0,0,82000,0,0,0,0,2018,0
5905265891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5948035370,0,3504000,0,0,0,0,0,204000,0,0,0,0,-18096000,30000,245000,0,0,199000,0,5500000,0,0,0,0,0,413000,0,0,0,0,-24895000,0,938000,0,0,357000,0,8729000,0,0,0,0,0,436000,0,0,0,0,-1740000,267000,3729000,0,0,0,2018,0
5905267521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6144013139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6164288533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6154559921,0,13444000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3262000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578000,0,0,0,0,0,0,0,578000,0,0,0,0,0,0,0,0,0,2018,0
6167047208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5753048868,0,58020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5753048956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6013008544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79000,0,0,0,0,2018,0
6027137596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6155061590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6150067277,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6141041346,0,6591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6591000,0,0,0,0,0,0,0,0,0,0,0,-2650000,0,0,0,0,0,10473000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6154572337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6137009195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6165172877,0,89000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5905240569,0,23081000,0,1150000,0,0,0,687000,0,0,0,0,-1488000,-4000,2396000,0,0,429000,0,21901000,0,894000,0,0,0,747000,0,0,0,0,-1843000,-70000,102000,0,0,0,0,23305000,0,900000,0,0,0,717000,0,0,0,0,-1934000,105000,127000,0,0,0,2018,0
5905241467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115080000,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0,0,2018,0
6168009974,0,16000,0,0,0,0,0,-2000,0,0,0,0,0,0,0,0,0,16000,0,2488000,0,0,0,0,0,-2000,0,0,0,0,0,0,0,0,0,29000,0,3485000,0,0,0,0,0,0,0,30724000,0,0,0,1000,0,0,0,5000,2018,0
6103600603,0,9610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6164252294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6165134656,0,8919000,0,0,0,0,0,0,0,32992000,0,0,762253000,0,0,0,0,0,0,8440000,0,0,0,0,0,0,0,23934000,0,0,536044000,0,0,0,0,0,0,11072000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5803016423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5752040873,0,4287000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10150000,0,0,0,0,0,0,0,0,0,0,0,0,0,10100000,0,0,0,9850000,0,0,0,0,0,0,0,0,0,0,0,0,0,1615000,0,0,2018,0
5905242421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5903072534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5905246722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6166059754,0,19051000,0,0,0,0,0,153000,0,181160000,0,0,0,-19285000,10000,0,0,6328000,3688000,24206000,0,0,0,0,0,116000,3688000,0,0,0,0,-114000,0,0,0,7104000,0,13411000,0,0,0,0,0,96000,0,0,0,0,168000,-3673000,1000,0,0,0,2018,0
6147026150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6167089649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6126011883,0,13182000,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,2018,0
5906070895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5905246835,127000,272054000,0,0,0,0,0,315000,127000,0,0,0,9616000,0,305000,0,0,3547000,127000,271281000,0,0,0,0,0,361000,127000,0,0,0,-248000,-1000,339000,0,0,0,127000,276267000,0,0,0,0,0,331000,127000,0,0,0,-147758000,2000,316000,0,0,44000,2018,0
5919006054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6037003320,0,907000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
6679087725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
7007012505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
9202000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
9201000871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16000,0,0,0,0,0,216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
9204001337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
9204001496,0,1324000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
9204002161,0,11074000,0,0,0,0,0,146000,0,0,0,0,520000,0,42000,0,0,0,0,13020000,0,0,0,0,0,140000,0,0,0,0,653000,0,184000,0,0,0,0,12685000,0,0,0,0,0,95000,0,0,0,0,-5142000,0,0,0,0,0,2018,0
9204002531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
9204003341,0,2034000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3263000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
9204004909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
9202000440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
9201004844,0,3452000,0,0,0,0,0,0,0,0,0,0,0,0,-617000,0,0,0,0,4841000,0,0,0,0,0,428000,0,0,0,0,0,0,-617000,0,0,0,0,6604000,0,0,0,0,0,88000,0,0,0,0,0,0,0,0,0,0,2018,0
9204011416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
