INN,52_1,26_1,10_1,205_1,186_1,18_1,48_1,60_1,198_1,233_1,160_1,142_1,227_1,114_1,22_1,50_1,133_1,24_1,curr_year,is_closed
2540247214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2537137934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2543130359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2508134142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2465188983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2540248225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2540248730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2462064644,0,0,0,0,0,0,0,0,0,0,0,0,145000,0,0,0,0,0,2018,0
2454024694,0,18193000,0,0,0,0,0,0,0,0,0,0,-11728000,0,0,0,0,0,2018,0
2465319643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2466278326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2465120270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2543071248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2464241835,0,983414000,0,83887000,0,0,433787000,31045000,0,0,0,0,-102848000,-1000,0,0,0,0,2018,0
2464117933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2462043651,0,4046000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2465139087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2539036226,0,2309000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2462023214,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2465225988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2464076613,0,1113000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2461119273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2463202569,0,0,0,0,0,0,0,0,0,0,0,0,0,-18000,0,0,0,0,2018,0
2460231219,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2465257563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2452032700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2521010121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2465105592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123384289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2632104456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635218726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123393149,0,2335000,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,2018,0
3123393533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2634098127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3128117093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123398789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123405940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2636213255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3120102218,0,0,0,0,0,0,0,0,0,0,0,0,0,-213000,0,0,0,0,2018,0
3023018970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2634091185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2629800710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2901232610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2901234551,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3015098428,0,6290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2721194860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3005007083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123371628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123093459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123093593,0,430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2636213664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2631805258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2634057515,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2801238560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635230667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2615016175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2722101717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2709016170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2723197634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2724225683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2983012275,0,1018000,0,0,0,0,0,30000,0,297858000,0,0,-526000,0,0,0,0,525000,2018,0
3025032200,0,216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2634813793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2636809256,0,2251000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2607801580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635207033,0,2370000,0,0,0,0,0,194000,0,0,0,0,0,0,1400000,0,0,0,2018,0
2635834958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2623025342,0,23009000,0,0,0,0,0,0,0,0,0,0,0,-958000,0,0,0,0,2018,0
2630001984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2634092196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2634092284,0,13646000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2632101310,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,2018,0
2634092686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635211216,0,97000,0,0,0,0,0,0,0,0,0,0,3000000,0,0,0,0,0,2018,0
2635213534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2636208939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635214023,0,341000,0,0,0,0,0,0,0,0,0,0,0,0,104000,0,0,0,2018,0
2635214055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2614021172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2811056671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123380407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2634101757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2801237767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2720058417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635233072,0,4209000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2801238658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3102042252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3025015420,0,975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3019017194,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,2018,0
3128133313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2724227916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2901291239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635234372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2901291479,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3108008610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2901291609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2724228363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123437325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3025033148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635234904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3023020827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2721209651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123438960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2723200830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3023020873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3022007510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3025001682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2901264370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2723201016,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000,0,0,0,0,2018,0
2635235707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635235859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2722118380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2713018438,0,126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2632111742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2801243305,0,0,0,0,0,0,0,0,0,0,0,0,0,-604000,0,0,0,0,2018,0
2630049898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635236919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635236940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2901293660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123443512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3023021370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2721239310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2723202588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2632038429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2801175020,0,5396000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2634806940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123312904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2901075478,2490000,246393000,0,3569000,0,0,0,255000,2490000,0,0,0,-46649000,-12972000,1710000,0,0,76131000,2018,0
3123034887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635048440,0,717452000,0,26502000,0,19394000,0,538000,0,0,0,0,-34848000,-271009000,567111000,0,0,3639000,2018,0
2630026643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2636033975,0,114106000,0,2235000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635128800,0,15491000,0,0,0,0,0,958000,0,0,0,0,0,0,0,0,0,0,2018,0
2617013733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635132130,0,700000,0,0,0,0,0,0,0,0,0,0,-86000,-223000,0,0,0,0,2018,0
2634090865,0,52281000,0,0,0,0,0,0,0,0,0,0,-246400000,0,0,6345000,0,0,2018,0
2901211138,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3016063971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3128078380,0,5422000,0,0,0,0,0,886000,0,0,0,0,0,0,0,0,0,0,2018,0
2801153193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2602005352,0,812000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2703025820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2724078936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2634065080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2624029043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2636048570,0,822000,0,0,0,0,0,62000,0,0,0,0,0,0,0,0,0,0,2018,0
2623019910,0,51667000,0,0,0,0,0,0,0,0,0,0,-21339000,-120000,0,0,0,0,2018,0
7704660574,0,1410000,0,0,0,0,0,0,0,0,0,0,0,0,1400000,0,0,0,2018,0
3006008636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123173182,0,5681000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2723109194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635115061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635115304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2634083339,0,3798000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3123197320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2630043166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2721187662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3128057214,0,5630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2801122117,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,2018,0
2624030049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
2635094301,0,1846000,0,0,0,704000,0,0,0,0,0,0,-242000,0,0,0,0,0,2018,0
2721146521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3257042826,0,495000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3455052343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525385067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3444105025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3257046683,0,98000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3301031488,0,0,0,0,0,0,0,0,0,0,0,0,0,-4000,0,0,0,0,2018,0
3444264770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525403541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3328018766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3323007094,0,0,0,0,0,0,0,0,0,0,0,0,0,-6000,0,0,0,0,2018,0
3525409695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3435132520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3257058030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525416981,0,0,0,0,0,0,0,0,0,0,0,0,0,-10000,0,0,0,0,2018,0
3257017788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3459010802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3435315202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3461057967,0,1131000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3443126907,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3327126857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3435132819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3443138356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3327139253,0,0,0,0,0,0,0,0,0,0,0,0,0,-3000,0,0,0,0,2018,0
3525419118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3455053675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525420106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525419904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5260364880,0,11954000,0,0,0,11954000,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3435133308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525421068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3257060092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3328020081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3443139014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3443139110,0,6130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3306018963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525423210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3509012318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525423668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3257061321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3316016965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3257061508,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3460073500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3444269369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3517004511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3460073638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3255517129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3526028607,0,619000,0,0,0,0,0,185000,0,0,0,0,0,0,0,0,0,0,2018,0
3257062371,0,117000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3327141090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525428810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3443140468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525429469,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,2018,0
3443140517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525429966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3329083197,0,136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3308006120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3526032096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3444270798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3233012808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3436007507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3442072215,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3443098713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3328435449,0,263000,0,0,0,0,0,0,0,0,0,0,-8934000,0,0,0,0,0,2018,0
3525368311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3445071160,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,2018,0
3444145765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3305059460,0,599000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3301023230,0,439000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3250501559,0,1331000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3525192690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3528144937,0,11988000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3405012176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
7816517981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3448055801,0,19526000,0,0,0,0,0,0,0,0,0,0,0,0,44000,0,0,0,2018,0
5250064800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3663120280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5260426390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5259124098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5250065433,0,1005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5250065521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5250065539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5263125320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5262341254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3664223112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3661074920,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5249152931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5259127317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5260434457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3616019646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5250066476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5252041082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5260438067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3662245304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3662179475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3662181932,0,208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3666011586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5256117663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5260333949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5248033917,0,0,0,0,0,0,0,0,0,0,0,0,0,-33000,0,0,0,0,2018,0
5262281809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5259129441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5252031616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5257171751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5262115544,0,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3666106083,0,1384000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3663096670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3702177163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5260443652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5260444409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5263132447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5250068635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5263132976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3702186866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5261113449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5261113520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5260449534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5262352665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5249159856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3702189472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3661084051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3662257099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3666224263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3666224714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3435307882,0,9265000,0,0,0,0,0,592000,0,0,0,0,0,0,-5000,0,0,0,2018,0
5260450995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5259102464,0,332000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3662258409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3663132783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3663132818,0,133000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3631006810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5260451340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5260451389,0,83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
5256170360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3666225330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
3666225323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0
